SERIES,TIME,VALUE
simple_vercel_eu-west-1,16-06-2023T24:00,1876.3222231400607
simple_pages_ap-southeast-1,16-06-2023T06:00,1531.1558711566852
simple_pages_ap-southeast-1,16-06-2023T12:00,1875.3989110533403
simple_pages_ap-southeast-1,16-06-2023T18:00,1555.153243567229
simple_pages_ap-southeast-1,16-06-2023T24:00,2153.2596124091697
simple_pages_us-east-1,16-06-2023T06:00,1496.9797797455556
simple_pages_us-east-1,16-06-2023T12:00,1467.5402111003286
simple_pages_us-east-1,16-06-2023T18:00,1526.6237256649956
simple_pages_us-east-1,16-06-2023T24:00,1412.2044250842869
simple_pages_eu-west-1,16-06-2023T06:00,1770.7348836795063
simple_pages_eu-west-1,16-06-2023T12:00,2069.006949336571
simple_pages_eu-west-1,16-06-2023T18:00,1717.9343901857396
simple_pages_eu-west-1,16-06-2023T24:00,1524.3599424636297
heavy_vercel_ap-southeast-1,17-06-2023T06:00,1828.7200468020055
heavy_vercel_ap-southeast-1,17-06-2023T12:00,1473.9476784060741
heavy_vercel_ap-southeast-1,17-06-2023T18:00,1949.0074806503274
heavy_vercel_ap-southeast-1,17-06-2023T24:00,1551.9237445716324
heavy_vercel_us-east-1,17-06-2023T06:00,1370.1658985475476
heavy_vercel_us-east-1,17-06-2023T12:00,1845.3865669309153
heavy_vercel_us-east-1,17-06-2023T18:00,1349.7887507796222
heavy_vercel_us-east-1,17-06-2023T24:00,1961.2978845680811
heavy_vercel_eu-west-1,17-06-2023T06:00,2094.464233912978
heavy_vercel_eu-west-1,17-06-2023T12:00,1587.7667839861233
heavy_vercel_eu-west-1,17-06-2023T18:00,2148.881278561545
heavy_vercel_eu-west-1,17-06-2023T24:00,1719.266551027495
heavy_pages_ap-southeast-1,17-06-2023T06:00,1775.1539690247187
heavy_pages_ap-southeast-1,17-06-2023T12:00,1794.960069277808
heavy_pages_ap-southeast-1,17-06-2023T18:00,1922.0760820299754
heavy_pages_ap-southeast-1,17-06-2023T24:00,2093.402212562927
heavy_pages_us-east-1,17-06-2023T06:00,1628.7312660427197
heavy_pages_us-east-1,17-06-2023T12:00,1354.876569323315
heavy_pages_us-east-1,17-06-2023T18:00,1945.7824787576492
heavy_pages_us-east-1,17-06-2023T24:00,1903.8547850455434
heavy_pages_eu-west-1,17-06-2023T06:00,1879.6786659878403
heavy_pages_eu-west-1,17-06-2023T12:00,1568.156902582642
heavy_pages_eu-west-1,17-06-2023T18:00,1512.7613843832578
heavy_pages_eu-west-1,17-06-2023T24:00,1283.3695580024869
simple_vercel_ap-southeast-1,17-06-2023T06:00,1985.7712109808372
simple_vercel_ap-southeast-1,17-06-2023T12:00,1777.685156170969
simple_vercel_ap-southeast-1,17-06-2023T18:00,1697.6013226450666
simple_vercel_ap-southeast-1,17-06-2023T24:00,1491.1169016822928
simple_vercel_us-east-1,17-06-2023T06:00,1427.802827821771
simple_vercel_us-east-1,17-06-2023T12:00,1982.6235995853215
simple_vercel_us-east-1,17-06-2023T18:00,1512.4265039260922
simple_vercel_us-east-1,17-06-2023T24:00,1903.3131101598956
simple_vercel_eu-west-1,17-06-2023T06:00,1420.4428078375245
simple_vercel_eu-west-1,17-06-2023T12:00,1490.1665007602828
simple_vercel_eu-west-1,17-06-2023T18:00,1262.1916938186691
simple_vercel_eu-west-1,17-06-2023T24:00,1961.5121456806683
simple_pages_ap-southeast-1,17-06-2023T06:00,2178.01578326312
simple_pages_ap-southeast-1,17-06-2023T12:00,1426.6067117399043
simple_pages_ap-southeast-1,17-06-2023T18:00,1519.8407519791097
simple_pages_ap-southeast-1,17-06-2023T24:00,2068.4182402255847
simple_pages_us-east-1,17-06-2023T06:00,1563.637483638694
simple_pages_us-east-1,17-06-2023T12:00,1400.4641037912158
simple_pages_us-east-1,17-06-2023T18:00,1289.535805779999
simple_pages_us-east-1,17-06-2023T24:00,1943.5434626241572
simple_pages_eu-west-1,17-06-2023T06:00,2090.849598793556
simple_pages_eu-west-1,17-06-2023T12:00,1646.520987645355
simple_pages_eu-west-1,17-06-2023T18:00,1501.3407081347023
simple_pages_eu-west-1,17-06-2023T24:00,1274.2444707320221
heavy_vercel_ap-southeast-1,18-06-2023T06:00,2024.9322375480078
heavy_vercel_ap-southeast-1,18-06-2023T12:00,1530.6622703712278
heavy_vercel_ap-southeast-1,18-06-2023T18:00,1693.069702804657
heavy_vercel_ap-southeast-1,18-06-2023T24:00,1681.5237907227258
heavy_vercel_us-east-1,18-06-2023T06:00,2090.9408716284065
heavy_vercel_us-east-1,18-06-2023T12:00,1862.6311998682818
heavy_vercel_us-east-1,18-06-2023T18:00,1634.1611588638327
heavy_vercel_us-east-1,18-06-2023T24:00,1263.716282810822
heavy_vercel_eu-west-1,18-06-2023T06:00,1606.0385625434342
heavy_vercel_eu-west-1,18-06-2023T12:00,1658.912192875462
heavy_vercel_eu-west-1,18-06-2023T18:00,1502.6838960307236
heavy_vercel_eu-west-1,18-06-2023T24:00,1772.3603707355078
heavy_pages_ap-southeast-1,18-06-2023T06:00,2039.356800664861
heavy_pages_ap-southeast-1,18-06-2023T12:00,1983.0714178507583
heavy_pages_ap-southeast-1,18-06-2023T18:00,1823.315100170208
heavy_pages_ap-southeast-1,18-06-2023T24:00,1900.0560429603363
heavy_pages_us-east-1,18-06-2023T06:00,2036.8841152636542
heavy_pages_us-east-1,18-06-2023T12:00,1864.1153095874095
heavy_pages_us-east-1,18-06-2023T18:00,2093.595922643104
heavy_pages_us-east-1,18-06-2023T24:00,1824.540654636663
heavy_pages_eu-west-1,18-06-2023T06:00,1450.7947874789752
heavy_pages_eu-west-1,18-06-2023T12:00,1410.0395612762543
heavy_pages_eu-west-1,18-06-2023T18:00,1984.412022613159
heavy_pages_eu-west-1,18-06-2023T24:00,1604.2093788194768
simple_vercel_ap-southeast-1,18-06-2023T06:00,1898.8591733602993
simple_vercel_ap-southeast-1,18-06-2023T12:00,2084.242102416022
simple_vercel_ap-southeast-1,18-06-2023T18:00,2153.1847801497947
simple_vercel_ap-southeast-1,18-06-2023T24:00,1377.5285984470574
simple_vercel_us-east-1,18-06-2023T06:00,1698.1694827241538
simple_vercel_us-east-1,18-06-2023T12:00,1405.4686851305553
simple_vercel_us-east-1,18-06-2023T18:00,1849.9839691984712
simple_vercel_us-east-1,18-06-2023T24:00,1946.637340217471
simple_vercel_eu-west-1,18-06-2023T06:00,1823.8765375783964
simple_vercel_eu-west-1,18-06-2023T12:00,2091.0379419703313
simple_vercel_eu-west-1,18-06-2023T18:00,1635.498290497569
simple_vercel_eu-west-1,18-06-2023T24:00,1383.4294514035519
simple_pages_ap-southeast-1,18-06-2023T06:00,1734.2516842312516
simple_pages_ap-southeast-1,18-06-2023T12:00,1941.126764967762
simple_pages_ap-southeast-1,18-06-2023T18:00,1325.041984017243
simple_pages_ap-southeast-1,18-06-2023T24:00,1456.6418061170366
simple_pages_us-east-1,18-06-2023T06:00,1480.9215633481967
simple_pages_us-east-1,18-06-2023T12:00,1605.4260103037968
simple_pages_us-east-1,18-06-2023T18:00,2022.7209738824145
simple_pages_us-east-1,18-06-2023T24:00,2163.3962169385613
simple_pages_eu-west-1,18-06-2023T06:00,1713.0154786377898
simple_pages_eu-west-1,18-06-2023T12:00,2167.3485250566328
simple_pages_eu-west-1,18-06-2023T18:00,1765.4256073618003
simple_pages_eu-west-1,18-06-2023T24:00,2122.3829167660256
heavy_vercel_ap-southeast-1,19-06-2023T06:00,1947.151254927041
heavy_vercel_ap-southeast-1,19-06-2023T12:00,1788.861029464545
heavy_vercel_ap-southeast-1,19-06-2023T18:00,1524.4094925102156
heavy_vercel_ap-southeast-1,19-06-2023T24:00,1998.7577804908005
heavy_vercel_us-east-1,19-06-2023T06:00,1654.1229440174989
heavy_vercel_us-east-1,19-06-2023T12:00,1993.8692774028445
heavy_vercel_us-east-1,19-06-2023T18:00,1404.9203475675936
heavy_vercel_us-east-1,19-06-2023T24:00,2144.418458294014
heavy_vercel_eu-west-1,19-06-2023T06:00,2056.796112306537
heavy_vercel_eu-west-1,19-06-2023T12:00,1519.0112139857174
heavy_vercel_eu-west-1,19-06-2023T18:00,1433.2847166261438
heavy_vercel_eu-west-1,19-06-2023T24:00,1624.8980281156714
heavy_pages_ap-southeast-1,19-06-2023T06:00,1985.7257289745085
heavy_pages_ap-southeast-1,19-06-2023T12:00,1948.5840633504454
heavy_pages_ap-southeast-1,19-06-2023T18:00,1726.03445502472
heavy_pages_ap-southeast-1,19-06-2023T24:00,2050.179961799539
heavy_pages_us-east-1,19-06-2023T06:00,1920.3679287447449
heavy_pages_us-east-1,19-06-2023T12:00,1892.4451610878361
heavy_pages_us-east-1,19-06-2023T18:00,1365.2897001050842
heavy_pages_us-east-1,19-06-2023T24:00,2031.334984715842
heavy_pages_eu-west-1,19-06-2023T06:00,1509.3545426207197
heavy_pages_eu-west-1,19-06-2023T12:00,1915.85822038628
heavy_pages_eu-west-1,19-06-2023T18:00,1298.1150526484073
heavy_pages_eu-west-1,19-06-2023T24:00,2090.6798389216638
simple_vercel_ap-southeast-1,19-06-2023T06:00,2039.3087698925597
simple_vercel_ap-southeast-1,19-06-2023T12:00,1680.9596901648333
simple_vercel_ap-southeast-1,19-06-2023T18:00,1277.8196679508949
simple_vercel_ap-southeast-1,19-06-2023T24:00,1889.914355885111
simple_vercel_us-east-1,19-06-2023T06:00,1748.243391906969
simple_vercel_us-east-1,19-06-2023T12:00,1430.692924589795
simple_vercel_us-east-1,19-06-2023T18:00,1851.9692254981692
simple_vercel_us-east-1,19-06-2023T24:00,1670.4705572205403
simple_vercel_eu-west-1,19-06-2023T06:00,1885.8101286645847
simple_vercel_eu-west-1,19-06-2023T12:00,1638.3171108882839
simple_vercel_eu-west-1,19-06-2023T18:00,1853.1073438418528
simple_vercel_eu-west-1,19-06-2023T24:00,2085.73058428717
simple_pages_ap-southeast-1,19-06-2023T06:00,2124.112411744201
simple_pages_ap-southeast-1,19-06-2023T12:00,1803.562003860162
simple_pages_ap-southeast-1,19-06-2023T18:00,1653.4008560371412
simple_pages_ap-southeast-1,19-06-2023T24:00,2013.8986368038454
simple_pages_us-east-1,19-06-2023T06:00,1486.7778562511803
simple_pages_us-east-1,19-06-2023T12:00,1287.5105247955614
simple_pages_us-east-1,19-06-2023T18:00,1783.349675994852
simple_pages_us-east-1,19-06-2023T24:00,1371.110798659454
simple_pages_eu-west-1,19-06-2023T06:00,2124.932792041947
simple_pages_eu-west-1,19-06-2023T12:00,2160.7380139850184
simple_pages_eu-west-1,19-06-2023T18:00,1640.6664872877232
simple_pages_eu-west-1,19-06-2023T24:00,1300.0205863914823
heavy_vercel_ap-southeast-1,20-06-2023T06:00,1668.2367937533074
heavy_vercel_ap-southeast-1,20-06-2023T12:00,1600.3549160301486
heavy_vercel_ap-southeast-1,20-06-2023T18:00,1396.1989671433616
heavy_vercel_ap-southeast-1,20-06-2023T24:00,1846.3320349820483
heavy_vercel_us-east-1,20-06-2023T06:00,1750.0560802040484
heavy_vercel_us-east-1,20-06-2023T12:00,1856.4300795532333
heavy_vercel_us-east-1,20-06-2023T24:00,1849.7319435236373
heavy_vercel_eu-west-1,20-06-2023T06:00,1874.5348198528961
heavy_vercel_eu-west-1,20-06-2023T12:00,1738.23545198362
heavy_vercel_eu-west-1,20-06-2023T18:00,2149.07762326586
heavy_vercel_eu-west-1,20-06-2023T24:00,1935.6201600509098
heavy_pages_ap-southeast-1,20-06-2023T06:00,1588.6244337218138
heavy_pages_ap-southeast-1,20-06-2023T12:00,1268.9908510332477
heavy_pages_ap-southeast-1,20-06-2023T18:00,1702.3779065398735
heavy_pages_ap-southeast-1,20-06-2023T24:00,1933.6210482214801
heavy_pages_us-east-1,20-06-2023T06:00,1489.0693956091754
heavy_pages_us-east-1,20-06-2023T12:00,1340.647946040624
heavy_pages_us-east-1,20-06-2023T24:00,1785.6481772635634
heavy_pages_eu-west-1,20-06-2023T06:00,1596.7579955761564
heavy_pages_eu-west-1,20-06-2023T12:00,2092.422950557267
heavy_pages_eu-west-1,20-06-2023T18:00,1982.253090942829
heavy_pages_eu-west-1,20-06-2023T24:00,1773.5555960705808
simple_vercel_ap-southeast-1,20-06-2023T06:00,1782.7745858492876
simple_vercel_ap-southeast-1,20-06-2023T12:00,1299.1276555982722
simple_vercel_ap-southeast-1,20-06-2023T18:00,2148.9510844898714
simple_vercel_ap-southeast-1,20-06-2023T24:00,2082.0950742173236
simple_vercel_us-east-1,20-06-2023T06:00,1939.7399764781953
simple_vercel_us-east-1,20-06-2023T12:00,1423.8045360535432
simple_vercel_us-east-1,20-06-2023T24:00,1779.4493370077257
simple_vercel_eu-west-1,20-06-2023T06:00,1747.2392363827512
simple_vercel_eu-west-1,20-06-2023T12:00,1845.0922974440623
simple_vercel_eu-west-1,20-06-2023T18:00,1584.6517796080093
simple_vercel_eu-west-1,20-06-2023T24:00,1705.9776132831407
simple_pages_ap-southeast-1,20-06-2023T06:00,1696.2635410327737
simple_pages_ap-southeast-1,20-06-2023T12:00,1925.3236870837613
simple_pages_ap-southeast-1,20-06-2023T18:00,1630.5971662109546
simple_pages_ap-southeast-1,20-06-2023T24:00,2127.0468335236246
simple_pages_us-east-1,20-06-2023T06:00,1706.1096961710837
