SERIES;TIME;VALUE
heavy_pages_ap-southeast-1;16-06-2023T06:00;96087,97763049128
heavy_pages_ap-southeast-1;16-06-2023T12:00;97831,02298454159
heavy_pages_ap-southeast-1;16-06-2023T18:00;100539,54290606942
heavy_pages_ap-southeast-1;16-06-2023T00:00;103695,0759632854
heavy_pages_us-east-1;16-06-2023T06:00;100946,40292197988
heavy_pages_us-east-1;16-06-2023T12:00;101135,87471497816
heavy_pages_us-east-1;16-06-2023T18:00;96317,01854391384
heavy_pages_us-east-1;16-06-2023T00:00;91578,57584644877
heavy_pages_eu-west-1;16-06-2023T06:00;101216,43327862602
heavy_pages_eu-west-1;16-06-2023T12:00;102024,02317246738
heavy_pages_eu-west-1;16-06-2023T18:00;103679,37713145353
heavy_pages_eu-west-1;16-06-2023T00:00;101155,56928003773
simple_vercel_ap-southeast-1;16-06-2023T06:00;20605,694320506285
simple_vercel_ap-southeast-1;16-06-2023T12:00;21265,460154362245
simple_vercel_ap-southeast-1;16-06-2023T18:00;21841,88633927461
simple_vercel_ap-southeast-1;16-06-2023T00:00;21936,629321176046
simple_vercel_us-east-1;16-06-2023T06:00;21198,98330295496
simple_vercel_us-east-1;16-06-2023T12:00;22158,344192343335
simple_vercel_us-east-1;16-06-2023T18:00;22642,295823289984
simple_vercel_us-east-1;16-06-2023T00:00;22350,652584258813
simple_vercel_eu-west-1;16-06-2023T06:00;21152,973291787737
simple_vercel_eu-west-1;16-06-2023T12:00;21533,299047064338
simple_vercel_eu-west-1;16-06-2023T18:00;21431,314618644654
simple_vercel_eu-west-1;16-06-2023T00:00;21960,400012935308
simple_pages_ap-southeast-1;16-06-2023T06:00;20124,871647209096
simple_pages_ap-southeast-1;16-06-2023T12:00;21104,713197447825
simple_pages_ap-southeast-1;16-06-2023T18:00;21513,532101898407
simple_pages_ap-southeast-1;16-06-2023T00:00;22701,99634837248
simple_pages_us-east-1;16-06-2023T06:00;21130,840150206284
simple_pages_us-east-1;16-06-2023T12:00;21770,44048528087
simple_pages_us-east-1;16-06-2023T18:00;21488,896639431132
simple_pages_us-east-1;16-06-2023T00:00;22595,40439026228
simple_pages_eu-west-1;16-06-2023T06:00;21457,350375895898
simple_pages_eu-west-1;16-06-2023T12:00;21321,671751557475
simple_pages_eu-west-1;16-06-2023T18:00;21556,70525557809
simple_pages_eu-west-1;16-06-2023T00:00;21379,13618859911
heavy_vercel_ap-southeast-1;17-06-2023T06:00;106151,29714767323
