x,y,value
simple_vercel_us-east-1,22-06-2023T18:00,9.61
heavy_vercel_ap-southeast-1,15-06-2023T06:00,401.7491867306135
heavy_vercel_ap-southeast-1,15-06-2023T12:00,144.15607345814573
heavy_vercel_ap-southeast-1,15-06-2023T18:00,863.6604383109149
heavy_vercel_ap-southeast-1,15-06-2023T24:00,997.4629141834642
heavy_vercel_us-east-1,15-06-2023T06:00,908.9678460690616
heavy_vercel_us-east-1,15-06-2023T12:00,1120.3029825049005
heavy_vercel_us-east-1,15-06-2023T18:00,1299.222820113932
heavy_vercel_us-east-1,15-06-2023T24:00,719.21290361009
heavy_vercel_eu-west-1,15-06-2023T06:00,994.0840654579828
heavy_vercel_eu-west-1,15-06-2023T12:00,127.76490844406578
heavy_vercel_eu-west-1,15-06-2023T18:00,1402.23111332121
heavy_vercel_eu-west-1,15-06-2023T24:00,654.6156723037986
heavy_pages_ap-southeast-1,15-06-2023T06:00,266.805895444837
heavy_pages_ap-southeast-1,15-06-2023T12:00,1404.5657652702678
heavy_pages_ap-southeast-1,15-06-2023T18:00,659.1072539320882
heavy_pages_ap-southeast-1,15-06-2023T24:00,899.7135013451565
heavy_pages_us-east-1,15-06-2023T06:00,108.7408412345019
heavy_pages_us-east-1,15-06-2023T12:00,571.4155889046056
heavy_pages_us-east-1,15-06-2023T18:00,734.7809562047761
heavy_pages_us-east-1,15-06-2023T24:00,76.32563862636648
heavy_pages_eu-west-1,15-06-2023T06:00,1133.405861962997
heavy_pages_eu-west-1,15-06-2023T12:00,597.0803547379581
heavy_pages_eu-west-1,15-06-2023T18:00,892.7557249899903
heavy_pages_eu-west-1,15-06-2023T24:00,132.5425969774703
simple_vercel_ap-southeast-1,15-06-2023T06:00,341.68741421484003
simple_vercel_ap-southeast-1,15-06-2023T12:00,1047.6311522837345
simple_vercel_ap-southeast-1,15-06-2023T18:00,717.4575778021447
simple_vercel_ap-southeast-1,15-06-2023T24:00,204.69893611986865
simple_vercel_us-east-1,15-06-2023T06:00,1084.6915637812158
simple_vercel_us-east-1,15-06-2023T12:00,717.1899275321914
simple_vercel_us-east-1,15-06-2023T18:00,1199.238656837616
simple_vercel_us-east-1,15-06-2023T24:00,505.48117104035936
simple_vercel_eu-west-1,15-06-2023T06:00,471.45468776805683
simple_vercel_eu-west-1,15-06-2023T12:00,27.42097670044553
simple_vercel_eu-west-1,15-06-2023T18:00,233.72006318528844
simple_vercel_eu-west-1,15-06-2023T24:00,1170.173198719342
simple_pages_ap-southeast-1,15-06-2023T06:00,1067.275645006593
simple_pages_ap-southeast-1,15-06-2023T12:00,1264.6419129682863
simple_pages_ap-southeast-1,15-06-2023T18:00,503.57272093355766
simple_pages_ap-southeast-1,15-06-2023T24:00,103.4645705699654
simple_pages_us-east-1,15-06-2023T06:00,1224.4198147756822
simple_pages_us-east-1,15-06-2023T12:00,1266.5048510254383
simple_pages_us-east-1,15-06-2023T18:00,929.822257516932
simple_pages_us-east-1,15-06-2023T24:00,605.5348870816703
simple_pages_eu-west-1,15-06-2023T06:00,728.7449567235676
simple_pages_eu-west-1,15-06-2023T12:00,444.1661864229226
simple_pages_eu-west-1,15-06-2023T18:00,1041.5161416879012
simple_pages_eu-west-1,15-06-2023T24:00,1086.3481492745539
heavy_vercel_ap-southeast-1,16-06-2023T06:00,431.7381873715825
heavy_vercel_ap-southeast-1,16-06-2023T12:00,92.71615531112826
heavy_vercel_ap-southeast-1,16-06-2023T18:00,1195.9772525583558
heavy_vercel_ap-southeast-1,16-06-2023T24:00,925.7898517193292
heavy_vercel_us-east-1,16-06-2023T06:00,85.04381026975726
heavy_vercel_us-east-1,16-06-2023T12:00,1075.6558846681926
heavy_vercel_us-east-1,16-06-2023T18:00,734.2363987643129
heavy_vercel_us-east-1,16-06-2023T24:00,1225.9600995261105
heavy_vercel_eu-west-1,16-06-2023T06:00,631.2567579707925
heavy_vercel_eu-west-1,16-06-2023T12:00,1231.4512447269594
heavy_vercel_eu-west-1,16-06-2023T18:00,1127.2079403010362
heavy_vercel_eu-west-1,16-06-2023T24:00,193.44796244618163
heavy_pages_ap-southeast-1,16-06-2023T06:00,679.0695675223263
heavy_pages_ap-southeast-1,16-06-2023T12:00,807.1866188342733
heavy_pages_ap-southeast-1,16-06-2023T18:00,838.1763109532541
heavy_pages_ap-southeast-1,16-06-2023T24:00,474.6803929776111
heavy_pages_us-east-1,16-06-2023T06:00,1311.2187119685416
heavy_pages_us-east-1,16-06-2023T12:00,314.0103426284906
heavy_pages_us-east-1,16-06-2023T18:00,989.5098391553723
heavy_pages_us-east-1,16-06-2023T24:00,1295.2462909319793
heavy_pages_eu-west-1,16-06-2023T06:00,132.3453820367743
heavy_pages_eu-west-1,16-06-2023T12:00,873.8768809879772
heavy_pages_eu-west-1,16-06-2023T18:00,355.62494489978724
heavy_pages_eu-west-1,16-06-2023T24:00,142.5887627637328
simple_vercel_ap-southeast-1,16-06-2023T06:00,715.4399787563445
simple_vercel_ap-southeast-1,16-06-2023T12:00,562.0145639108609
simple_vercel_ap-southeast-1,16-06-2023T18:00,248.7859310964101
simple_vercel_ap-southeast-1,16-06-2023T24:00,1196.9316744705634
simple_vercel_us-east-1,16-06-2023T06:00,636.8878077022474
simple_vercel_us-east-1,16-06-2023T12:00,25.006412076382155
simple_vercel_us-east-1,16-06-2023T18:00,1426.8088652547453
simple_vercel_us-east-1,16-06-2023T24:00,298.56221600542057
simple_vercel_eu-west-1,16-06-2023T06:00,410.70029300871494
simple_vercel_eu-west-1,16-06-2023T12:00,780.2471797530219
simple_vercel_eu-west-1,16-06-2023T18:00,1369.45420663108
simple_vercel_eu-west-1,16-06-2023T24:00,1410.4260006152479
simple_pages_ap-southeast-1,16-06-2023T06:00,591.2091097287813
simple_pages_ap-southeast-1,16-06-2023T12:00,387.2134016069131
simple_pages_ap-southeast-1,16-06-2023T18:00,534.629229974409
simple_pages_ap-southeast-1,16-06-2023T24:00,1221.8862311255548
simple_pages_us-east-1,16-06-2023T06:00,392.3785023605446
simple_pages_us-east-1,16-06-2023T12:00,666.2265108371088
simple_pages_us-east-1,16-06-2023T18:00,692.8862041621758
simple_pages_us-east-1,16-06-2023T24:00,881.9736995266876
simple_pages_eu-west-1,16-06-2023T06:00,331.05893567919264
simple_pages_eu-west-1,16-06-2023T12:00,30.39352069624244
simple_pages_eu-west-1,16-06-2023T18:00,157.3202437877305
simple_pages_eu-west-1,16-06-2023T24:00,646.6012189798033
heavy_vercel_ap-southeast-1,17-06-2023T06:00,1078.4976729812988
heavy_vercel_ap-southeast-1,17-06-2023T12:00,597.4481201296459
heavy_vercel_ap-southeast-1,17-06-2023T18:00,1073.1702025483853
heavy_vercel_ap-southeast-1,17-06-2023T24:00,1040.6649629291974
heavy_vercel_us-east-1,17-06-2023T06:00,529.3738985246645
heavy_vercel_us-east-1,17-06-2023T12:00,1084.8328608249685
heavy_vercel_us-east-1,17-06-2023T18:00,1145.2383849167006
heavy_vercel_us-east-1,17-06-2023T24:00,897.4413898724283
heavy_vercel_eu-west-1,17-06-2023T06:00,1037.1101476174767
heavy_vercel_eu-west-1,17-06-2023T12:00,490.1947237264089
heavy_vercel_eu-west-1,17-06-2023T18:00,1237.490631579246
heavy_vercel_eu-west-1,17-06-2023T24:00,174.43785951238738
heavy_pages_ap-southeast-1,17-06-2023T06:00,1439.799923345014
heavy_pages_ap-southeast-1,17-06-2023T12:00,244.08168205732096
heavy_pages_ap-southeast-1,17-06-2023T18:00,130.5595563145019
heavy_pages_ap-southeast-1,17-06-2023T24:00,474.3957077206098
heavy_pages_us-east-1,17-06-2023T06:00,592.489439431472
heavy_pages_us-east-1,17-06-2023T12:00,451.8736435066612
heavy_pages_us-east-1,17-06-2023T18:00,70.57459032827956
heavy_pages_us-east-1,17-06-2023T24:00,145.0747887454499
heavy_pages_eu-west-1,17-06-2023T06:00,1348.9751881993584
heavy_pages_eu-west-1,17-06-2023T12:00,1054.4927693765073
heavy_pages_eu-west-1,17-06-2023T18:00,165.23909766412547
heavy_pages_eu-west-1,17-06-2023T24:00,333.7319909949944
simple_vercel_ap-southeast-1,17-06-2023T06:00,179.85626223647907
simple_vercel_ap-southeast-1,17-06-2023T12:00,426.46967606496986
simple_vercel_ap-southeast-1,17-06-2023T18:00,1442.2653690432085
simple_vercel_ap-southeast-1,17-06-2023T24:00,1386.0824438451464
simple_vercel_us-east-1,17-06-2023T06:00,453.11046672852154
simple_vercel_us-east-1,17-06-2023T12:00,1348.0399875010269
simple_vercel_us-east-1,17-06-2023T18:00,82.70454900867546
simple_vercel_us-east-1,17-06-2023T24:00,328.9622143619298
simple_vercel_eu-west-1,17-06-2023T06:00,1225.1855689429933
simple_vercel_eu-west-1,17-06-2023T12:00,1460.4783600136218
simple_vercel_eu-west-1,17-06-2023T18:00,552.8213315027322
simple_vercel_eu-west-1,17-06-2023T24:00,896.2362781409566
simple_pages_ap-southeast-1,17-06-2023T06:00,544.6408044309251
simple_pages_ap-southeast-1,17-06-2023T12:00,440.2607833122506
simple_pages_ap-southeast-1,17-06-2023T18:00,262.4438140008657
simple_pages_ap-southeast-1,17-06-2023T24:00,970.0871947382624
simple_pages_us-east-1,17-06-2023T06:00,788.814497682071
simple_pages_us-east-1,17-06-2023T12:00,918.8831190720861
simple_pages_us-east-1,17-06-2023T18:00,97.79507628101855
simple_pages_us-east-1,17-06-2023T24:00,886.5701798565459
simple_pages_eu-west-1,17-06-2023T06:00,1464.980691280546
simple_pages_eu-west-1,17-06-2023T12:00,1000.2797893474951
simple_pages_eu-west-1,17-06-2023T18:00,9.584676219907838
simple_pages_eu-west-1,17-06-2023T24:00,666.0607316069946
heavy_vercel_ap-southeast-1,18-06-2023T06:00,875.1638011495514
heavy_vercel_ap-southeast-1,18-06-2023T12:00,1121.7091374813474
heavy_vercel_ap-southeast-1,18-06-2023T18:00,1396.88479783623
heavy_vercel_ap-southeast-1,18-06-2023T24:00,369.59980596806486
heavy_vercel_us-east-1,18-06-2023T06:00,1446.3021893738053
heavy_vercel_us-east-1,18-06-2023T12:00,1274.5471454784722
heavy_vercel_us-east-1,18-06-2023T18:00,975.0257145410103
heavy_vercel_us-east-1,18-06-2023T24:00,786.761818932678
heavy_vercel_eu-west-1,18-06-2023T06:00,959.3491205856556
heavy_vercel_eu-west-1,18-06-2023T12:00,970.8684814708394
heavy_vercel_eu-west-1,18-06-2023T18:00,328.0129065653051
heavy_vercel_eu-west-1,18-06-2023T24:00,1367.638063323516
heavy_pages_ap-southeast-1,18-06-2023T06:00,1141.7130690463332
heavy_pages_ap-southeast-1,18-06-2023T12:00,1133.3829133537288
heavy_pages_ap-southeast-1,18-06-2023T18:00,118.35311922627525
heavy_pages_ap-southeast-1,18-06-2023T24:00,877.0734014190826
heavy_pages_us-east-1,18-06-2023T06:00,1329.0803257969044
heavy_pages_us-east-1,18-06-2023T12:00,68.06731790692895
heavy_pages_us-east-1,18-06-2023T18:00,400.60865914200906
heavy_pages_us-east-1,18-06-2023T24:00,50.64624036808347
heavy_pages_eu-west-1,18-06-2023T06:00,820.184352915299
heavy_pages_eu-west-1,18-06-2023T12:00,247.1192119963478
heavy_pages_eu-west-1,18-06-2023T18:00,967.0439347404039
heavy_pages_eu-west-1,18-06-2023T24:00,1129.0477814275973
simple_vercel_ap-southeast-1,18-06-2023T06:00,926.6266103838742
simple_vercel_ap-southeast-1,18-06-2023T12:00,807.0779715488006
simple_vercel_ap-southeast-1,18-06-2023T18:00,502.13827046841874
simple_vercel_ap-southeast-1,18-06-2023T24:00,653.8799829317705
simple_vercel_us-east-1,18-06-2023T06:00,214.49336356104428
simple_vercel_us-east-1,18-06-2023T12:00,932.256155585171
simple_vercel_us-east-1,18-06-2023T18:00,1413.9260244359098
simple_vercel_us-east-1,18-06-2023T24:00,479.7562941384697
simple_vercel_eu-west-1,18-06-2023T06:00,27.012050640796733
simple_vercel_eu-west-1,18-06-2023T12:00,134.8906576878163
simple_vercel_eu-west-1,18-06-2023T18:00,866.8901919959844
simple_vercel_eu-west-1,18-06-2023T24:00,1163.4204174432011
simple_pages_ap-southeast-1,18-06-2023T06:00,804.7466787876272
simple_pages_ap-southeast-1,18-06-2023T12:00,1381.4904807428043
simple_pages_ap-southeast-1,18-06-2023T18:00,955.5534469125066
simple_pages_ap-southeast-1,18-06-2023T24:00,832.1280700886272
simple_pages_us-east-1,18-06-2023T06:00,1287.5500638551987
simple_pages_us-east-1,18-06-2023T12:00,93.10908881449987
simple_pages_us-east-1,18-06-2023T18:00,1166.073120180281
simple_pages_us-east-1,18-06-2023T24:00,127.1537132116898
simple_pages_eu-west-1,18-06-2023T06:00,344.3323375453066
simple_pages_eu-west-1,18-06-2023T12:00,712.0346505089774
simple_pages_eu-west-1,18-06-2023T18:00,1010.2051698314951
simple_pages_eu-west-1,18-06-2023T24:00,113.29888502808663
heavy_vercel_ap-southeast-1,19-06-2023T06:00,858.3213143136625
heavy_vercel_ap-southeast-1,19-06-2023T12:00,1463.8988229448198
heavy_vercel_ap-southeast-1,19-06-2023T18:00,547.1360485001413
heavy_vercel_ap-southeast-1,19-06-2023T24:00,304.491031314053
heavy_vercel_us-east-1,19-06-2023T06:00,1004.2860418688826
heavy_vercel_us-east-1,19-06-2023T12:00,1003.6007340726724
heavy_vercel_us-east-1,19-06-2023T18:00,1199.7664075992982
heavy_vercel_us-east-1,19-06-2023T24:00,396.7642710536611
heavy_vercel_eu-west-1,19-06-2023T06:00,1036.1529774571393
heavy_vercel_eu-west-1,19-06-2023T12:00,1382.822471165015
heavy_vercel_eu-west-1,19-06-2023T18:00,500.0280664261092
heavy_vercel_eu-west-1,19-06-2023T24:00,523.1952841062005
heavy_pages_ap-southeast-1,19-06-2023T06:00,1393.258207650502
heavy_pages_ap-southeast-1,19-06-2023T12:00,939.0852820449928
heavy_pages_ap-southeast-1,19-06-2023T18:00,187.14927607343955
heavy_pages_ap-southeast-1,19-06-2023T24:00,288.69515385830204
heavy_pages_us-east-1,19-06-2023T06:00,865.1236576896197
heavy_pages_us-east-1,19-06-2023T12:00,667.9223723212737
heavy_pages_us-east-1,19-06-2023T18:00,630.8638735810608
heavy_pages_us-east-1,19-06-2023T24:00,1319.270514435524
heavy_pages_eu-west-1,19-06-2023T06:00,309.9741306302166
heavy_pages_eu-west-1,19-06-2023T12:00,1419.3063064616454
heavy_pages_eu-west-1,19-06-2023T18:00,1235.2033831960166
heavy_pages_eu-west-1,19-06-2023T24:00,1117.962636987453
simple_vercel_ap-southeast-1,19-06-2023T06:00,97.4315016783504
simple_vercel_ap-southeast-1,19-06-2023T12:00,979.1418244899065
simple_vercel_ap-southeast-1,19-06-2023T18:00,1242.218017095361
simple_vercel_ap-southeast-1,19-06-2023T24:00,1105.2030743352013
simple_vercel_us-east-1,19-06-2023T06:00,967.6683095828466
simple_vercel_us-east-1,19-06-2023T12:00,476.3389870544689
simple_vercel_us-east-1,19-06-2023T18:00,427.36371742600477
simple_vercel_us-east-1,19-06-2023T24:00,593.0145105376123
simple_vercel_eu-west-1,19-06-2023T06:00,348.60957706399324
simple_vercel_eu-west-1,19-06-2023T12:00,796.7921498038007
simple_vercel_eu-west-1,19-06-2023T18:00,770.0260183649847
simple_vercel_eu-west-1,19-06-2023T24:00,1247.995433288568
simple_pages_ap-southeast-1,19-06-2023T06:00,1364.7743210109802
simple_pages_ap-southeast-1,19-06-2023T12:00,907.0527442450273
simple_pages_ap-southeast-1,19-06-2023T18:00,341.7115433640479
simple_pages_ap-southeast-1,19-06-2023T24:00,231.61202743042102
simple_pages_us-east-1,19-06-2023T06:00,685.9080574414875
simple_pages_us-east-1,19-06-2023T12:00,21.735789954709162
simple_pages_us-east-1,19-06-2023T18:00,415.74048494991155
simple_pages_us-east-1,19-06-2023T24:00,1272.1220913106636
simple_pages_eu-west-1,19-06-2023T06:00,636.5227175832534
simple_pages_eu-west-1,19-06-2023T12:00,774.0855604891142
simple_pages_eu-west-1,19-06-2023T18:00,180.59610162649355
simple_pages_eu-west-1,19-06-2023T24:00,435.33655140114604
heavy_vercel_ap-southeast-1,20-06-2023T06:00,723.5358711026312
heavy_vercel_ap-southeast-1,20-06-2023T12:00,21.848606782396747
heavy_vercel_ap-southeast-1,20-06-2023T18:00,1080.8862333832149
heavy_vercel_ap-southeast-1,20-06-2023T24:00,512.5037308161907
heavy_vercel_us-east-1,20-06-2023T06:00,1107.5043074626496
heavy_vercel_us-east-1,20-06-2023T12:00,1421.9472345996799
heavy_vercel_us-east-1,20-06-2023T24:00,1144.3873786996296
heavy_vercel_eu-west-1,20-06-2023T06:00,680.3002842684259
heavy_vercel_eu-west-1,20-06-2023T12:00,594.0882704448238
heavy_vercel_eu-west-1,20-06-2023T18:00,996.8142024839457
heavy_vercel_eu-west-1,20-06-2023T24:00,386.81162919829717
heavy_pages_ap-southeast-1,20-06-2023T06:00,424.15880657835055
heavy_pages_ap-southeast-1,20-06-2023T12:00,135.13963749861455
heavy_pages_ap-southeast-1,20-06-2023T18:00,446.4857511239151
heavy_pages_ap-southeast-1,20-06-2023T24:00,736.4367942058227
heavy_pages_us-east-1,20-06-2023T06:00,1038.5336061930627
heavy_pages_us-east-1,20-06-2023T12:00,302.2275264104579
heavy_pages_us-east-1,20-06-2023T24:00,745.6577664391261
heavy_pages_eu-west-1,20-06-2023T06:00,1144.511440754257
heavy_pages_eu-west-1,20-06-2023T12:00,890.4468436864133
heavy_pages_eu-west-1,20-06-2023T18:00,988.2377092406894
heavy_pages_eu-west-1,20-06-2023T24:00,223.6894632660918
simple_vercel_ap-southeast-1,20-06-2023T06:00,918.6519312320174
simple_vercel_ap-southeast-1,20-06-2023T12:00,613.8834318535959
simple_vercel_ap-southeast-1,20-06-2023T18:00,1356.8445887855157
simple_vercel_ap-southeast-1,20-06-2023T24:00,869.4909516952248
simple_vercel_us-east-1,20-06-2023T06:00,655.2365361684339
simple_vercel_us-east-1,20-06-2023T12:00,1221.124299148951
simple_vercel_us-east-1,20-06-2023T24:00,380.97687238825125
simple_vercel_eu-west-1,20-06-2023T06:00,49.64207119707497
simple_vercel_eu-west-1,20-06-2023T12:00,724.0901471163321
simple_vercel_eu-west-1,20-06-2023T18:00,205.90487744101145
simple_vercel_eu-west-1,20-06-2023T24:00,349.5476799242339
simple_pages_ap-southeast-1,20-06-2023T06:00,1296.2514715169757
simple_pages_ap-southeast-1,20-06-2023T12:00,1028.7372650254472
simple_pages_ap-southeast-1,20-06-2023T18:00,1358.7744328961905
simple_pages_ap-southeast-1,20-06-2023T24:00,740.286982171157
simple_pages_us-east-1,20-06-2023T06:00,1223.9714508906352
simple_pages_us-east-1,20-06-2023T12:00,463.3269292637507
simple_pages_us-east-1,20-06-2023T24:00,169.36016434239133
simple_pages_eu-west-1,20-06-2023T06:00,12.319418448931138
simple_pages_eu-west-1,20-06-2023T12:00,1345.6405576638017
simple_pages_eu-west-1,20-06-2023T18:00,1022.1817002748346
simple_pages_eu-west-1,20-06-2023T24:00,337.67326285980425
heavy_vercel_ap-southeast-1,21-06-2023T24:00,1305.9104808185252
heavy_vercel_us-east-1,21-06-2023T24:00,521.2275081210989
heavy_vercel_eu-west-1,21-06-2023T24:00,13.803096987841228
heavy_pages_ap-southeast-1,21-06-2023T24:00,1091.492817392995
heavy_pages_us-east-1,21-06-2023T24:00,975.299022254836
heavy_pages_eu-west-1,21-06-2023T24:00,1175.9393954756706
simple_vercel_ap-southeast-1,21-06-2023T24:00,1120.5686573121732
simple_vercel_us-east-1,21-06-2023T24:00,1192.947382577216
simple_vercel_eu-west-1,21-06-2023T24:00,324.06933928966134
simple_pages_ap-southeast-1,21-06-2023T24:00,382.60254039454907
simple_pages_us-east-1,21-06-2023T24:00,696.9932452028394
simple_pages_eu-west-1,21-06-2023T24:00,717.0214340782578
