x,y,value
simple_pages_ap-southeast-1,21-06-2023T12:00,2586.16095399999
simple_pages_ap-southeast-1,21-06-2023T18:00,1558.621
simple_pages_ap-southeast-1,22-06-2023T12:00,1805.9137140000125
simple_pages_ap-southeast-1,22-06-2023T06:00,1921.1935980000171
simple_pages_ap-southeast-1,22-06-2023T18:00,2120.816998000018
simple_pages_eu-west-1,21-06-2023T06:00,1484.237
simple_pages_eu-west-1,21-06-2023T12:00,1313.179
simple_pages_eu-west-1,21-06-2023T18:00,1310.347
simple_pages_eu-west-1,22-06-2023T12:00,1317.155
simple_pages_eu-west-1,22-06-2023T06:00,1302.6779999999999
simple_pages_eu-west-1,22-06-2023T18:00,1320.565
simple_pages_us-east-1,20-06-2023T18:00,1400.512
simple_pages_us-east-1,21-06-2023T06:00,1451.617
simple_pages_us-east-1,21-06-2023T12:00,1303.336
simple_pages_us-east-1,21-06-2023T18:00,1426.286
simple_pages_us-east-1,22-06-2023T12:00,1387.719
simple_pages_us-east-1,22-06-2023T06:00,1296.743
simple_pages_us-east-1,22-06-2023T18:00,1322.179
simple_vercel_ap-southeast-1,21-06-2023T06:00,2387.9417499999954
simple_vercel_ap-southeast-1,21-06-2023T12:00,1261.874
simple_vercel_ap-southeast-1,21-06-2023T18:00,1253.7820000000002
simple_vercel_ap-southeast-1,22-06-2023T12:00,1259.435
simple_vercel_ap-southeast-1,22-06-2023T06:00,1261.52
simple_vercel_ap-southeast-1,22-06-2023T18:00,2422.1864159999895
simple_vercel_eu-west-1,21-06-2023T06:00,1506.2379239999846
simple_vercel_eu-west-1,21-06-2023T12:00,1272.682
simple_vercel_eu-west-1,21-06-2023T18:00,1285.97
simple_vercel_eu-west-1,22-06-2023T12:00,1289.875
simple_vercel_eu-west-1,22-06-2023T06:00,1276.463
simple_vercel_eu-west-1,22-06-2023T18:00,1517.3523979999923
simple_vercel_us-east-1,20-06-2023T18:00,1399.7060000000001
simple_vercel_us-east-1,21-06-2023T06:00,1507.3339999999998
simple_vercel_us-east-1,21-06-2023T12:00,1269.7179999999998
simple_vercel_us-east-1,21-06-2023T18:00,1293.577
simple_vercel_us-east-1,22-06-2023T12:00,1277.257
simple_vercel_us-east-1,22-06-2023T06:00,1280.067
simple_vercel_us-east-1,22-06-2023T18:00,1263.693
heavy_vercel_ap-southeast-1,15-06-2023T06:00,34781.46286381511
heavy_vercel_ap-southeast-1,15-06-2023T12:00,2945.8373451642547
heavy_vercel_ap-southeast-1,15-06-2023T18:00,34108.732460976884
heavy_vercel_ap-southeast-1,15-06-2023T24:00,5453.437138310166
heavy_vercel_us-east-1,15-06-2023T06:00,3285.8125903758482
heavy_vercel_us-east-1,15-06-2023T12:00,36249.680265065974
heavy_vercel_us-east-1,15-06-2023T18:00,6438.0722245866955
heavy_vercel_us-east-1,15-06-2023T24:00,20739.86648318139
heavy_vercel_eu-west-1,15-06-2023T06:00,6059.07177060725
heavy_vercel_eu-west-1,15-06-2023T12:00,23278.140391306333
heavy_vercel_eu-west-1,15-06-2023T18:00,36141.831516875616
heavy_vercel_eu-west-1,15-06-2023T24:00,8072.795888550166
heavy_pages_ap-southeast-1,15-06-2023T06:00,20604.795297516586
heavy_pages_ap-southeast-1,15-06-2023T12:00,11428.15565248342
heavy_pages_ap-southeast-1,15-06-2023T18:00,28089.42191038366
heavy_pages_ap-southeast-1,15-06-2023T24:00,16991.979663548307
heavy_pages_us-east-1,15-06-2023T06:00,33131.10487971916
heavy_pages_us-east-1,15-06-2023T12:00,30012.957486110245
heavy_pages_us-east-1,15-06-2023T18:00,11029.411310500022
heavy_pages_us-east-1,15-06-2023T24:00,34935.00596662532
heavy_pages_eu-west-1,15-06-2023T06:00,7493.157536440161
heavy_pages_eu-west-1,15-06-2023T12:00,30317.34388851794
heavy_pages_eu-west-1,15-06-2023T18:00,4569.148211574204
heavy_pages_eu-west-1,15-06-2023T24:00,1686.3116222622689
simple_vercel_ap-southeast-1,15-06-2023T06:00,18007.819957449134
simple_vercel_ap-southeast-1,15-06-2023T12:00,28978.589838410622
simple_vercel_ap-southeast-1,15-06-2023T18:00,24469.055799666792
simple_vercel_ap-southeast-1,15-06-2023T24:00,26348.75405771796
simple_vercel_us-east-1,15-06-2023T06:00,15456.23579947367
simple_vercel_us-east-1,15-06-2023T12:00,19415.44877076339
simple_vercel_us-east-1,15-06-2023T18:00,14541.136530546155
simple_vercel_us-east-1,15-06-2023T24:00,10109.88689046005
simple_vercel_eu-west-1,15-06-2023T06:00,12066.518750149662
simple_vercel_eu-west-1,15-06-2023T12:00,15625.237651331961
simple_vercel_eu-west-1,15-06-2023T18:00,2963.5422422380925
simple_vercel_eu-west-1,15-06-2023T24:00,20167.450595438633
simple_pages_ap-southeast-1,15-06-2023T06:00,37473.49422435879
simple_pages_ap-southeast-1,15-06-2023T12:00,32165.278260313706
simple_pages_ap-southeast-1,15-06-2023T18:00,37162.97989444173
simple_pages_ap-southeast-1,15-06-2023T24:00,20933.648660201925
simple_pages_us-east-1,15-06-2023T06:00,35823.463553041656
simple_pages_us-east-1,15-06-2023T12:00,24021.795131321385
simple_pages_us-east-1,15-06-2023T18:00,16251.374193645352
simple_pages_us-east-1,15-06-2023T24:00,37689.04107814545
simple_pages_eu-west-1,15-06-2023T06:00,23280.465456532016
simple_pages_eu-west-1,15-06-2023T12:00,37183.29632673762
simple_pages_eu-west-1,15-06-2023T18:00,14044.905431460193
simple_pages_eu-west-1,15-06-2023T24:00,2841.3040234636637
heavy_vercel_ap-southeast-1,16-06-2023T06:00,3370.8735437229675
heavy_vercel_ap-southeast-1,16-06-2023T12:00,6955.5756304146125
heavy_vercel_ap-southeast-1,16-06-2023T18:00,36437.18930351601
heavy_vercel_ap-southeast-1,16-06-2023T24:00,16757.82148085288
heavy_vercel_us-east-1,16-06-2023T06:00,3513.972581991163
heavy_vercel_us-east-1,16-06-2023T12:00,2803.0763836043798
heavy_vercel_us-east-1,16-06-2023T18:00,16783.080849135804
heavy_vercel_us-east-1,16-06-2023T24:00,10715.967584742968
heavy_vercel_eu-west-1,16-06-2023T06:00,18363.801071899677
heavy_vercel_eu-west-1,16-06-2023T12:00,35415.70356929317
heavy_vercel_eu-west-1,16-06-2023T18:00,23858.32787533764
heavy_vercel_eu-west-1,16-06-2023T24:00,26449.095810956995
heavy_pages_ap-southeast-1,16-06-2023T06:00,36786.30642061207
heavy_pages_ap-southeast-1,16-06-2023T12:00,5045.3593479837655
heavy_pages_ap-southeast-1,16-06-2023T18:00,34517.16042619495
heavy_pages_ap-southeast-1,16-06-2023T24:00,35170.60529721238
heavy_pages_us-east-1,16-06-2023T06:00,16845.150374083634
heavy_pages_us-east-1,16-06-2023T12:00,25458.068997676295
heavy_pages_us-east-1,16-06-2023T18:00,14292.68948315649
heavy_pages_us-east-1,16-06-2023T24:00,36134.71370078425
heavy_pages_eu-west-1,16-06-2023T06:00,27303.639581502495
heavy_pages_eu-west-1,16-06-2023T12:00,29214.054438668318
heavy_pages_eu-west-1,16-06-2023T18:00,28338.00686384242
heavy_pages_eu-west-1,16-06-2023T24:00,26038.960943542992
simple_vercel_ap-southeast-1,16-06-2023T06:00,3063.4006533768475
simple_vercel_ap-southeast-1,16-06-2023T12:00,34320.959081802284
simple_vercel_ap-southeast-1,16-06-2023T18:00,4003.14958940181
simple_vercel_ap-southeast-1,16-06-2023T24:00,22920.117314128747
simple_vercel_us-east-1,16-06-2023T06:00,7254.962015978013
simple_vercel_us-east-1,16-06-2023T12:00,16727.64823213898
simple_vercel_us-east-1,16-06-2023T18:00,12913.051319792354
simple_vercel_us-east-1,16-06-2023T24:00,34656.24201106921
simple_vercel_eu-west-1,16-06-2023T06:00,10069.458355305836
simple_vercel_eu-west-1,16-06-2023T12:00,19600.957275600005
simple_vercel_eu-west-1,16-06-2023T18:00,17907.126974486437
simple_vercel_eu-west-1,16-06-2023T24:00,31011.119029797977
simple_pages_ap-southeast-1,16-06-2023T06:00,6825.92406263071
simple_pages_ap-southeast-1,16-06-2023T12:00,35111.42964412407
simple_pages_ap-southeast-1,16-06-2023T18:00,11854.725879501548
simple_pages_ap-southeast-1,16-06-2023T24:00,2083.9634381533688
simple_pages_us-east-1,16-06-2023T06:00,26357.643538005235
simple_pages_us-east-1,16-06-2023T12:00,31679.81305903464
simple_pages_us-east-1,16-06-2023T18:00,19816.19943440315
simple_pages_us-east-1,16-06-2023T24:00,36292.74441574301
simple_pages_eu-west-1,16-06-2023T06:00,27509.9795762236
simple_pages_eu-west-1,16-06-2023T12:00,11204.72867854458
simple_pages_eu-west-1,16-06-2023T18:00,37512.53347962188
simple_pages_eu-west-1,16-06-2023T24:00,22126.735682714934
heavy_vercel_ap-southeast-1,17-06-2023T06:00,16761.472372579505
heavy_vercel_ap-southeast-1,17-06-2023T12:00,8126.2118058474525
heavy_vercel_ap-southeast-1,17-06-2023T18:00,35673.746194478925
heavy_vercel_ap-southeast-1,17-06-2023T24:00,26657.79220824812
heavy_vercel_us-east-1,17-06-2023T06:00,30325.29009160331
heavy_vercel_us-east-1,17-06-2023T12:00,16941.36441906213
heavy_vercel_us-east-1,17-06-2023T18:00,16608.186373062636
heavy_vercel_us-east-1,17-06-2023T24:00,4423.9164781445415
heavy_vercel_eu-west-1,17-06-2023T06:00,11953.328850189777
heavy_vercel_eu-west-1,17-06-2023T12:00,21567.765024438817
heavy_vercel_eu-west-1,17-06-2023T18:00,30749.325257175715
heavy_vercel_eu-west-1,17-06-2023T24:00,22088.329048597436
heavy_pages_ap-southeast-1,17-06-2023T06:00,3416.6607125641617
heavy_pages_ap-southeast-1,17-06-2023T12:00,26450.547977098624
heavy_pages_ap-southeast-1,17-06-2023T18:00,20371.868398467243
heavy_pages_ap-southeast-1,17-06-2023T24:00,33638.7632374668
heavy_pages_us-east-1,17-06-2023T06:00,27728.568734127435
heavy_pages_us-east-1,17-06-2023T12:00,31231.83913350816
heavy_pages_us-east-1,17-06-2023T18:00,36988.99266945644
heavy_pages_us-east-1,17-06-2023T24:00,36247.58085161636
heavy_pages_eu-west-1,17-06-2023T06:00,16493.85771778486
heavy_pages_eu-west-1,17-06-2023T12:00,18498.15172443262
heavy_pages_eu-west-1,17-06-2023T18:00,14480.24951751294
heavy_pages_eu-west-1,17-06-2023T24:00,34144.91084671053
simple_vercel_ap-southeast-1,17-06-2023T06:00,2838.939230812559
simple_vercel_ap-southeast-1,17-06-2023T12:00,27807.536911260977
simple_vercel_ap-southeast-1,17-06-2023T18:00,17502.797276061956
simple_vercel_ap-southeast-1,17-06-2023T24:00,37641.13776230543
simple_vercel_us-east-1,17-06-2023T06:00,7452.3444807038095
simple_vercel_us-east-1,17-06-2023T12:00,4470.878470159169
simple_vercel_us-east-1,17-06-2023T18:00,7851.562788218395
simple_vercel_us-east-1,17-06-2023T24:00,33543.74350033912
simple_vercel_eu-west-1,17-06-2023T06:00,19479.10908378995
simple_vercel_eu-west-1,17-06-2023T12:00,10866.493772749891
simple_vercel_eu-west-1,17-06-2023T18:00,19272.100546642334
simple_vercel_eu-west-1,17-06-2023T24:00,35788.31750634925
simple_pages_ap-southeast-1,17-06-2023T06:00,11311.480622453899
simple_pages_ap-southeast-1,17-06-2023T12:00,7795.760491024056
simple_pages_ap-southeast-1,17-06-2023T18:00,31857.179763300224
simple_pages_ap-southeast-1,17-06-2023T24:00,11648.79898808504
simple_pages_us-east-1,17-06-2023T06:00,3545.8576820525695
simple_pages_us-east-1,17-06-2023T12:00,20031.747571101216
simple_pages_us-east-1,17-06-2023T18:00,27201.69941434273
simple_pages_us-east-1,17-06-2023T24:00,5146.654499442891
simple_pages_eu-west-1,17-06-2023T06:00,15843.720529629649
simple_pages_eu-west-1,17-06-2023T12:00,20263.62911483628
simple_pages_eu-west-1,17-06-2023T18:00,11737.276954942405
simple_pages_eu-west-1,17-06-2023T24:00,28613.37424126933
heavy_vercel_ap-southeast-1,18-06-2023T06:00,29820.251466520524
heavy_vercel_ap-southeast-1,18-06-2023T12:00,20758.566640086094
heavy_vercel_ap-southeast-1,18-06-2023T18:00,16022.498908515252
heavy_vercel_ap-southeast-1,18-06-2023T24:00,13572.495885626508
heavy_vercel_us-east-1,18-06-2023T06:00,13571.07030229699
heavy_vercel_us-east-1,18-06-2023T12:00,21682.54806865427
heavy_vercel_us-east-1,18-06-2023T18:00,19858.739420215996
heavy_vercel_us-east-1,18-06-2023T24:00,31221.361671979215
heavy_vercel_eu-west-1,18-06-2023T06:00,33316.86166723754
heavy_vercel_eu-west-1,18-06-2023T12:00,36196.89770621152
heavy_vercel_eu-west-1,18-06-2023T18:00,9229.012536699192
heavy_vercel_eu-west-1,18-06-2023T24:00,4465.521756257744
heavy_pages_ap-southeast-1,18-06-2023T06:00,30335.997111230758
heavy_pages_ap-southeast-1,18-06-2023T12:00,4050.460613922232
heavy_pages_ap-southeast-1,18-06-2023T18:00,8935.328721123708
heavy_pages_ap-southeast-1,18-06-2023T24:00,29818.699606860017
heavy_pages_us-east-1,18-06-2023T06:00,32485.6701844326
heavy_pages_us-east-1,18-06-2023T12:00,2354.939698992746
heavy_pages_us-east-1,18-06-2023T18:00,30154.002549179357
heavy_pages_us-east-1,18-06-2023T24:00,27822.105962438687
heavy_pages_eu-west-1,18-06-2023T06:00,28904.998121788238
heavy_pages_eu-west-1,18-06-2023T12:00,35054.99130208958
heavy_pages_eu-west-1,18-06-2023T18:00,20767.010062012683
heavy_pages_eu-west-1,18-06-2023T24:00,25382.663558574382
simple_vercel_ap-southeast-1,18-06-2023T06:00,27079.199504563872
simple_vercel_ap-southeast-1,18-06-2023T12:00,17992.328245108783
simple_vercel_ap-southeast-1,18-06-2023T18:00,33170.48152586221
simple_vercel_ap-southeast-1,18-06-2023T24:00,9998.323372674731
simple_vercel_us-east-1,18-06-2023T06:00,15730.651224061727
simple_vercel_us-east-1,18-06-2023T12:00,4285.8803222040215
simple_vercel_us-east-1,18-06-2023T18:00,25572.15459477007
simple_vercel_us-east-1,18-06-2023T24:00,10948.196386599462
simple_vercel_eu-west-1,18-06-2023T06:00,11625.314846342855
simple_vercel_eu-west-1,18-06-2023T12:00,28877.529614813877
simple_vercel_eu-west-1,18-06-2023T18:00,30530.040749666117
simple_vercel_eu-west-1,18-06-2023T24:00,27456.099949517666
simple_pages_ap-southeast-1,18-06-2023T06:00,24169.82322826166
simple_pages_ap-southeast-1,18-06-2023T12:00,32784.95681381565
simple_pages_ap-southeast-1,18-06-2023T18:00,26036.20400251683
simple_pages_ap-southeast-1,18-06-2023T24:00,11947.893497967973
simple_pages_us-east-1,18-06-2023T06:00,13497.06180042098
simple_pages_us-east-1,18-06-2023T12:00,13206.330075510275
simple_pages_us-east-1,18-06-2023T18:00,6285.027827347459
simple_pages_us-east-1,18-06-2023T24:00,31633.73887187322
simple_pages_eu-west-1,18-06-2023T06:00,32686.68087489869
simple_pages_eu-west-1,18-06-2023T12:00,2976.995256858887
simple_pages_eu-west-1,18-06-2023T18:00,9033.784738115632
simple_pages_eu-west-1,18-06-2023T24:00,20100.42596384989
heavy_vercel_ap-southeast-1,19-06-2023T06:00,13981.89894537507
heavy_vercel_ap-southeast-1,19-06-2023T12:00,16129.731747928377
heavy_vercel_ap-southeast-1,19-06-2023T18:00,22960.061050033844
heavy_vercel_ap-southeast-1,19-06-2023T24:00,15616.411667713968
heavy_vercel_us-east-1,19-06-2023T06:00,16180.080213851576
heavy_vercel_us-east-1,19-06-2023T12:00,18615.98269944391
heavy_vercel_us-east-1,19-06-2023T18:00,20938.831171558613
heavy_vercel_us-east-1,19-06-2023T24:00,22452.2264088593
heavy_vercel_eu-west-1,19-06-2023T06:00,28870.918562152707
heavy_vercel_eu-west-1,19-06-2023T12:00,25044.848959423507
heavy_vercel_eu-west-1,19-06-2023T18:00,24098.117083999958
heavy_vercel_eu-west-1,19-06-2023T24:00,30748.35725636507
heavy_pages_ap-southeast-1,19-06-2023T06:00,13057.09074267414
heavy_pages_ap-southeast-1,19-06-2023T12:00,31370.193268537343
heavy_pages_ap-southeast-1,19-06-2023T18:00,30327.854304640285
heavy_pages_ap-southeast-1,19-06-2023T24:00,17082.44763718871
heavy_pages_us-east-1,19-06-2023T06:00,23841.778586461507
heavy_pages_us-east-1,19-06-2023T12:00,29993.488183083988
heavy_pages_us-east-1,19-06-2023T18:00,28697.706708645383
heavy_pages_us-east-1,19-06-2023T24:00,19992.949094767413
heavy_pages_eu-west-1,19-06-2023T06:00,23997.932253080784
heavy_pages_eu-west-1,19-06-2023T12:00,36401.46287925583
heavy_pages_eu-west-1,19-06-2023T18:00,15893.73811345368
heavy_pages_eu-west-1,19-06-2023T24:00,18402.208635017607
simple_vercel_ap-southeast-1,19-06-2023T06:00,29976.997315978595
simple_vercel_ap-southeast-1,19-06-2023T12:00,6269.211196871767
simple_vercel_ap-southeast-1,19-06-2023T18:00,21924.95990838528
simple_vercel_ap-southeast-1,19-06-2023T24:00,13890.865528609083
simple_vercel_us-east-1,19-06-2023T06:00,33202.75861467171
simple_vercel_us-east-1,19-06-2023T12:00,32897.69208495928
simple_vercel_us-east-1,19-06-2023T18:00,33148.067995474456
simple_vercel_us-east-1,19-06-2023T24:00,13623.368539976607
simple_vercel_eu-west-1,19-06-2023T06:00,3234.539957508654
simple_vercel_eu-west-1,19-06-2023T12:00,3309.80762105018
simple_vercel_eu-west-1,19-06-2023T18:00,22967.2949921485
simple_vercel_eu-west-1,19-06-2023T24:00,11166.658021229934
simple_pages_ap-southeast-1,19-06-2023T06:00,19556.951329937972
simple_pages_ap-southeast-1,19-06-2023T12:00,1544.2889103069592
simple_pages_ap-southeast-1,19-06-2023T18:00,23936.492994574608
simple_pages_ap-southeast-1,19-06-2023T24:00,18066.89769038096
simple_pages_us-east-1,19-06-2023T06:00,17053.066976368773
simple_pages_us-east-1,19-06-2023T12:00,5090.226366826717
simple_pages_us-east-1,19-06-2023T18:00,7681.9638509669785
simple_pages_us-east-1,19-06-2023T24:00,24996.01555796852
simple_pages_eu-west-1,19-06-2023T06:00,11213.69093377619
simple_pages_eu-west-1,19-06-2023T12:00,12384.02310852447
simple_pages_eu-west-1,19-06-2023T18:00,9755.948679422036
simple_pages_eu-west-1,19-06-2023T24:00,8572.306427597887
heavy_vercel_ap-southeast-1,20-06-2023T06:00,5942.195306736659
heavy_vercel_ap-southeast-1,20-06-2023T12:00,15079.05297613977
heavy_vercel_ap-southeast-1,20-06-2023T18:00,20459.45606445751
heavy_vercel_ap-southeast-1,20-06-2023T24:00,17851.007855509026
heavy_vercel_us-east-1,20-06-2023T06:00,16325.80464581653
heavy_vercel_us-east-1,20-06-2023T12:00,30777.211370674515
heavy_vercel_us-east-1,20-06-2023T24:00,24838.70803290889
heavy_vercel_eu-west-1,20-06-2023T06:00,11855.142379551307
heavy_vercel_eu-west-1,20-06-2023T12:00,35440.346551308496
heavy_vercel_eu-west-1,20-06-2023T18:00,35786.74754221516
heavy_vercel_eu-west-1,20-06-2023T24:00,16371.478173329979
heavy_pages_ap-southeast-1,20-06-2023T06:00,4163.344759347776
heavy_pages_ap-southeast-1,20-06-2023T12:00,15911.359895612193
heavy_pages_ap-southeast-1,20-06-2023T18:00,25206.247507786196
heavy_pages_ap-southeast-1,20-06-2023T24:00,20395.491818099013
heavy_pages_us-east-1,20-06-2023T06:00,21820.01094755067
heavy_pages_us-east-1,20-06-2023T12:00,8130.740769631777
heavy_pages_us-east-1,20-06-2023T24:00,27940.51813222718
heavy_pages_eu-west-1,20-06-2023T06:00,6958.648487475818
heavy_pages_eu-west-1,20-06-2023T12:00,5906.815314179847
heavy_pages_eu-west-1,20-06-2023T18:00,37589.966220611794
heavy_pages_eu-west-1,20-06-2023T24:00,32112.07985872453
simple_vercel_ap-southeast-1,20-06-2023T06:00,9115.804664551339
simple_vercel_ap-southeast-1,20-06-2023T12:00,31541.670186307263
simple_vercel_ap-southeast-1,20-06-2023T18:00,33500.5090191436
simple_vercel_ap-southeast-1,20-06-2023T24:00,36962.99688143146
simple_vercel_us-east-1,20-06-2023T06:00,12454.89555643994
simple_vercel_us-east-1,20-06-2023T12:00,9748.493956828355
simple_vercel_us-east-1,20-06-2023T24:00,5950.492937661631
simple_vercel_eu-west-1,20-06-2023T06:00,34645.689550621966
simple_vercel_eu-west-1,20-06-2023T12:00,8380.810867657055
simple_vercel_eu-west-1,20-06-2023T18:00,13568.662477292331
simple_vercel_eu-west-1,20-06-2023T24:00,27891.561823332882
simple_pages_ap-southeast-1,20-06-2023T06:00,26120.70764692143
simple_pages_ap-southeast-1,20-06-2023T12:00,13776.017499822286
simple_pages_ap-southeast-1,20-06-2023T18:00,3993.6896237810365
simple_pages_ap-southeast-1,20-06-2023T24:00,17003.105673636637
simple_pages_us-east-1,20-06-2023T06:00,6928.229600275468
simple_pages_us-east-1,20-06-2023T12:00,23975.615548914542
simple_pages_us-east-1,20-06-2023T24:00,23337.424576743502
simple_pages_eu-west-1,20-06-2023T06:00,14353.161841889952
simple_pages_eu-west-1,20-06-2023T12:00,7537.012948710508
simple_pages_eu-west-1,20-06-2023T18:00,2513.5488172521273
simple_pages_eu-west-1,20-06-2023T24:00,37236.29272509754
heavy_vercel_ap-southeast-1,21-06-2023T24:00,19595.31329066722
heavy_vercel_us-east-1,21-06-2023T24:00,35162.471536494195
heavy_vercel_eu-west-1,21-06-2023T24:00,16458.891690771765
heavy_pages_ap-southeast-1,21-06-2023T24:00,18784.256766245995
heavy_pages_us-east-1,21-06-2023T24:00,10574.564502854235
heavy_pages_eu-west-1,21-06-2023T24:00,37192.43433535388
simple_vercel_ap-southeast-1,21-06-2023T24:00,7477.4350933208225
simple_vercel_us-east-1,21-06-2023T24:00,26056.912067196088
simple_vercel_eu-west-1,21-06-2023T24:00,20952.656890415758
simple_pages_ap-southeast-1,21-06-2023T24:00,20972.964092934086
simple_pages_us-east-1,21-06-2023T24:00,8932.080890916346
simple_pages_eu-west-1,21-06-2023T24:00,4617.525653944895
